id;title;price_value;price_currency;price_uah;price_raw;location_raw;image_url;ad_url;created_at
908493071;Продам MAN 12.180;12000;USD;506764;None;{'city': {'id': 280, 'name': 'Харків', 'normalized_name': 'kharkov'}, 'district': {'id': 77, 'name': 'Новобаварський '}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/o68f7wmx2um62-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-man-12-180-IDZtVy3.html;2025-12-17T12:18:18.430549+00:00
907892308;Мотоцикл Suzuki GSX - 8R 2024.;4150;USD;175256;None;{'city': {'id': 61, 'name': 'Херсон', 'normalized_name': 'kherson'}, 'region': {'id': 3, 'name': 'Херсонська область', 'normalized_name': 'khe'}};"https://ireland.apollo.olxcdn.com:443/v1/files/o1pt8b1cd97m3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mototsikl-suzuki-gsx-8r-2024-IDZrqgk.html;2025-12-17T12:18:18.424575+00:00
908197880;Продам DAF ATI 2000 р.в. Довжина буди 9.3 м.;3800;USD;160475;None;{'city': {'id': 11025, 'name': 'Луків', 'normalized_name': 'lukov_11025'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/amikykg1etil3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-daf-ati-2000-r-v-dovzhina-budi-9-3-m-IDZsHKU.html;2025-12-17T12:18:18.418667+00:00
909020124;Продам самодельний трактор;20000;UAH;20000;None;{'city': {'id': 28, 'name': 'Буча', 'normalized_name': 'bucha'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ej1olcdcd3zp1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-samodelniy-traktor-IDZv9EU.html;2025-12-17T12:18:18.413192+00:00
895147893;Борона дискова причіпна БДП 3.2;350000;UAH;350000;None;{'city': {'id': 69, 'name': 'Кропивницький', 'normalized_name': 'kropivnitskiy'}, 'district': {'id': 107, 'name': 'Фортечний'}, 'region': {'id': 7, 'name': 'Кіровоградська область', 'normalized_name': 'kir'}};"https://ireland.apollo.olxcdn.com:443/v1/files/st89afadnxxv1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/borona-diskova-prichpna-bdp-3-2-IDYzVRf.html;2025-12-17T12:18:18.406830+00:00
887453966;Коса 1.35 на китаєць;1300;USD;54899;None;{'city': {'id': 50963, 'name': 'Ставище', 'normalized_name': 'stavische_50963'}, 'region': {'id': 14, 'name': 'Рівненська область', 'normalized_name': 'rov'}};"https://ireland.apollo.olxcdn.com:443/v1/files/wjzdbvicasik1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/kosa-1-35-na-kitats-IDY3FjE.html;2025-12-17T12:18:18.400441+00:00
909410575;КРН 5,6 з внесенням КАС;3200;USD;135137;None;{'city': {'id': 44225, 'name': 'Солтанівка', 'normalized_name': 'soltanovka'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/5pj75qvgptyb-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/krn-5-6-z-vnesennyam-kas-IDZxNew.html;2025-12-17T12:18:18.395157+00:00
909197516;Lexus LS 460 Газ-Бензин!!!;19900;USD;840384;None;"{'city': {'id': 28057, 'name': ""Знам'янка"", 'normalized_name': 'znamenka'}, 'region': {'id': 7, 'name': 'Кіровоградська область', 'normalized_name': 'kir'}}";"https://ireland.apollo.olxcdn.com:443/v1/files/74jp3qtnmxbh2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/lexus-ls-460-gaz-benzin-IDZvTO4.html;2025-12-17T12:18:18.387707+00:00
909228293;Продам мотоцикл стан практично новий;45000;UAH;45000;None;{'city': {'id': 11095, 'name': 'Ставки', 'normalized_name': 'stavki_11095'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/521o28c58lcp1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-mototsikl-stan-praktichno-noviy-IDZx1Ot.html;2025-12-17T12:18:18.378453+00:00
908490384;Японський мінітрактор Kubota GL21;7500;USD;316728;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 91, 'name': 'Пересипський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/9smeiuuoy6f31-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/yaponskiy-mntraktor-kubota-gl21-IDZtWQI.html;2025-12-17T12:18:18.371571+00:00
909344716;Продаж авто Opel insignia;3500;USD;147806;None;{'city': {'id': 132, 'name': 'Івано-Франківськ', 'normalized_name': 'ivano-frankovsk'}, 'region': {'id': 13, 'name': 'Івано-Франківська область', 'normalized_name': 'if'}};"https://ireland.apollo.olxcdn.com:443/v1/files/dyb5fbumalf32-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodazh-avto-opel-insignia-IDZxv6g.html;2025-12-17T12:18:18.365504+00:00
909034646;Продам мопед вайпер актів 110;5000;UAH;5000;None;{'city': {'id': 18797, 'name': 'Билбасівка', 'normalized_name': 'bylbasovka'}, 'region': {'id': 4, 'name': 'Донецька область', 'normalized_name': 'don'}};"https://ireland.apollo.olxcdn.com:443/v1/files/wx87kl4x076p3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-moped-vayper-aktv-110-IDZvdr8.html;2025-12-17T12:18:18.359202+00:00
909033784;Продам трактор ЮМЗ;1480;USD;62500;None;{'city': {'id': 36143, 'name': 'Броди', 'normalized_name': 'brody_36143'}, 'region': {'id': 5, 'name': 'Львівська область', 'normalized_name': 'lv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/w2r3hbaqw5nk2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-traktor-yumz-IDZvdde.html;2025-12-17T12:18:18.351026+00:00
908895849;До вашої уваги прекрасний малюк.део Матіз;2300;USD;97129;None;{'city': {'id': 118, 'name': 'Павлоград', 'normalized_name': 'pavlograd'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/z8frp6jpo1el-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/do-vasho-uvagi-prekrasniy-malyuk-deo-matz-IDZwDkt.html;2025-12-17T12:18:18.344511+00:00
907908560;VOLKSWAGEN Golf • VII 1.6 TDI (115к.с.)г;11900;USD;502541;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 117, 'name': 'Індустріальний'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/tn5smfeinipx2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/volkswagen-golf-vii-1-6-tdi-115k-s-g-IDZruus.html;2025-12-17T12:18:18.336594+00:00
909021495;Yamaha R1 YFZ R1;4500;USD;190036;None;{'city': {'id': 39473, 'name': 'Угринів', 'normalized_name': 'ugrinov_39473'}, 'region': {'id': 5, 'name': 'Львівська область', 'normalized_name': 'lv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/zb1xamm5h9r23-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/yamaha-r1-yfz-r1-IDZva11.html;2025-12-17T12:18:18.330629+00:00
908927444;Hyundai Veloster Turbo      2016;2500;USD;105576;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 7, 'name': 'Дніпровський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/3w7d5ttwssml-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/hyundai-veloster-turbo-2016-IDZwLy4.html;2025-12-17T12:18:18.324799+00:00
904864260;Кемпінг, дім на колесах;3650;USD;154140;None;{'city': {'id': 60, 'name': 'Біла Церква', 'normalized_name': 'belayatserkov'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/nryckxalgbuo-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/kempng-dm-na-kolesah-IDZeIvQ.html;2025-12-17T12:18:18.318132+00:00
905134853;Мінінавантажувач Avant 523 - одна машина - безліч можливостей!;33600;EUR;1663122;None;{'city': {'id': 362, 'name': 'Тернопіль', 'normalized_name': 'ternopol'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/h9qojv6ji3vy2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mnnavantazhuvach-avant-523-odna-mashina-bezlch-mozhlivostey-IDZfQWf.html;2025-12-17T12:18:18.312347+00:00
884040522;Трицикол CROSSER TR-1 2025 року 600-1000 W 72V20A  ДОСТАВКА;31000;UAH;31000;None;{'city': {'id': 10421, 'name': 'Колки', 'normalized_name': 'kolki'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/nj9bugd69pwt1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/tritsikol-crosser-tr-1-2025-roku-600-1000-w-72v20a-dostavka-IDXPlk6.html;2025-12-17T12:18:18.306187+00:00
908329095;Продам газ 53 самосвал;3000;USD;126691;None;{'city': {'id': 23767, 'name': 'Букове', 'normalized_name': 'bukovoe_23767'}, 'region': {'id': 10, 'name': 'Закарпатська область', 'normalized_name': 'zak'}};"https://ireland.apollo.olxcdn.com:443/v1/files/cfioz27i0zgf2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-gaz-53-samosval-IDZtfTh.html;2025-12-17T12:18:18.300260+00:00
908286188;Миргород 50 к.с.  ENEY TB504Cз кондиц.,компресором,камерою задн.виду;17500;USD;739032;None;{'city': {'id': 95, 'name': 'Миргород', 'normalized_name': 'mirgorod'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/gs5pzsjo4bji1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mirgorod-50-k-s-eney-tb504cz-kondits-kompresorom-kameroyu-zadn-vidu-IDZt4Je.html;2025-12-17T12:18:18.294241+00:00
909017874;Продам volkswagen touareg 3,2 газ/бенз;2900;USD;122468;None;{'city': {'id': 280, 'name': 'Харків', 'normalized_name': 'kharkov'}, 'district': {'id': 73, 'name': 'Холодногірський'}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/b2iky8ahx15u2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-volkswagen-touareg-3-2-gaz-benz-IDZv94C.html;2025-12-17T12:18:18.288353+00:00
908925639;BMW 7 Series 750i xDrive      2015;6150;USD;259716;None;{'city': {'id': 69, 'name': 'Кропивницький', 'normalized_name': 'kropivnitskiy'}, 'district': {'id': 109, 'name': 'Подільський'}, 'region': {'id': 7, 'name': 'Кіровоградська область', 'normalized_name': 'kir'}};"https://ireland.apollo.olxcdn.com:443/v1/files/krrkskdlmag5-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmw-7-series-750i-xdrive-2015-IDZwL4X.html;2025-12-17T12:18:18.282233+00:00
909126416;Продам Форд Транзит;2900;USD;122468;None;{'city': {'id': 49127, 'name': 'Хорол', 'normalized_name': 'horol'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ocnltdkvtx8p2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-ford-tranzit-IDZvBji.html;2025-12-17T12:18:18.275659+00:00
907603680;Opel combo 1.6 дизель;5400;USD;228044;None;{'city': {'id': 284, 'name': 'Полтава', 'normalized_name': 'poltava'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/zcgokh59ukjw-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/opel-combo-1-6-dizel-IDZqdb2.html;2025-12-17T12:18:18.269302+00:00
908536086;Продам Cf moto 450 eps;3999;USD;168879;None;{'city': {'id': 80, 'name': 'Люботин', 'normalized_name': 'lyubotin'}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/tqw2qtem53wz-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-cf-moto-450-eps-IDZu7JQ.html;2025-12-17T12:18:18.260984+00:00
909407419;Shineray Nitrox 300;1650;USD;69680;None;{'city': {'id': 23781, 'name': 'Вилок', 'normalized_name': 'vilok'}, 'region': {'id': 10, 'name': 'Закарпатська область', 'normalized_name': 'zak'}};"https://ireland.apollo.olxcdn.com:443/v1/files/75fwpb2io3vc1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/shineray-nitrox-300-IDZxMpB.html;2025-12-17T12:18:18.254718+00:00
907403412;Ваз 21099 инжектор гбо4;1700;USD;71791;None;{'city': {'id': 194, 'name': 'Запоріжжя', 'normalized_name': 'zaporozhe'}, 'district': {'id': 43, 'name': 'Комунарський'}, 'region': {'id': 17, 'name': 'Запорізька область', 'normalized_name': 'zap'}};"https://ireland.apollo.olxcdn.com:443/v1/files/tqok1zisu9t53-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/vaz-21099-inzhektor-gbo4-IDZpn4U.html;2025-12-17T12:18:18.248223+00:00
908876310;Новий мотоцикл Shineray CXR250 2025р.|24.5к.с.|6ти КПП|повітр.-олійне;1800;USD;76014;None;{'city': {'id': 284, 'name': 'Полтава', 'normalized_name': 'poltava'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ot1zhlslqmv81-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/noviy-mototsikl-shineray-cxr250-2025r-24-5k-s-6ti-kpp-povtr-olyne-IDZwyfk.html;2025-12-17T12:18:18.240854+00:00
729508074;Трактор LOVOL 244. Продаж та ОБМІН. Доставка. Гарантія.;6300;USD;266051;None;{'city': {'id': 313, 'name': 'Вінниця', 'normalized_name': 'vinnitsa'}, 'region': {'id': 24, 'name': 'Вінницька область', 'normalized_name': 'vin'}};"https://ireland.apollo.olxcdn.com:443/v1/files/23mlo4fqy9ad1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/traktor-lovol-244-prodazh-ta-obmn-dostavka-garantya-IDNmVng.html;2025-12-17T12:18:18.235241+00:00
900430590;Продається МТЗ 82 2019 року;680000;UAH;680000;None;{'city': {'id': 135, 'name': 'Тараща', 'normalized_name': 'tarashcha'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/fscvqilfo0zs2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodatsya-mtz-82-2019-roku-IDYV782.html;2025-12-17T12:18:17.566586+00:00
908925371;BMW 3 Series 330i      2020;8400;USD;354735;None;{'city': {'id': 362, 'name': 'Тернопіль', 'normalized_name': 'ternopol'}, 'region': {'id': 11, 'name': 'Тернопільська область', 'normalized_name': 'ter'}};"https://ireland.apollo.olxcdn.com:443/v1/files/ys3xvps5c06r3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmw-3-series-330i-2020-IDZwL0D.html;2025-12-17T12:18:17.561231+00:00
908738565;Renault Duster 1.6 газ/бензин;11000;USD;464534;None;"{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 17, 'name': ""Солом'янський""}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}}";"https://ireland.apollo.olxcdn.com:443/v1/files/8vfqjt68i888-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/renault-duster-1-6-gaz-benzin-IDZuYpD.html;2025-12-17T12:18:17.556040+00:00
908667582;Passat b5 1.8 mt;3300;USD;139360;None;{'city': {'id': 247, 'name': 'Ужгород', 'normalized_name': 'uzhgorod'}, 'region': {'id': 10, 'name': 'Закарпатська область', 'normalized_name': 'zak'}};"https://ireland.apollo.olxcdn.com:443/v1/files/7u826x7l4pld2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/passat-b5-1-8-mt-IDZuFVK.html;2025-12-17T12:18:17.548576+00:00
909408216;Бмв 7 бмв е65 bmw e65;4300;USD;181590;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 113, 'name': 'Шевченківський'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/8v7zodatpubw-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/bmv-7-bmv-e65-bmw-e65-IDZxMCs.html;2025-12-17T12:18:17.543348+00:00
908162334;Електроскутер трицикл грузовий Titan 2500Вт, муравей, гарантія;59900;UAH;59900;None;{'city': {'id': 62, 'name': 'Одеса', 'normalized_name': 'odessa'}, 'district': {'id': 91, 'name': 'Пересипський'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/zfgugv2yg9kd2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/elektroskuter-tritsikl-gruzoviy-titan-2500vt-muravey-garantya-IDZsywA.html;2025-12-17T12:18:17.537580+00:00
907245388;Продам мтз 921 ...2011р;13000;USD;548995;None;{'city': {'id': 69077, 'name': 'Іванівці', 'normalized_name': 'ivanovke_69077'}, 'region': {'id': 18, 'name': 'Чернівецька область', 'normalized_name': 'chv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/o38dxm7a5ugl3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-mtz-921-2011r-IDZoHY8.html;2025-12-17T12:18:17.531562+00:00
908740189;Wagon 4 Состояние хорошее;10000;USD;422304;None;{'city': {'id': 121, 'name': 'Дніпро', 'normalized_name': 'dnepr'}, 'district': {'id': 111, 'name': 'Амур-Нижньодніпровський '}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/nwf0iaqzlgl33-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/wagon-4-sostoyanie-horoshee-IDZuYPP.html;2025-12-17T12:18:17.525592+00:00
909394697;Ford Escape. 2012.на ходу. С докумкнтами.;6000;USD;253382;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 7, 'name': 'Дніпровський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/850wjuuwvsmv1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/ford-escape-2012-na-hodu-s-dokumkntami-IDZxJ6p.html;2025-12-17T12:18:17.519669+00:00
804334752;Ківш  планувальний;4300;USD;181590;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 3, 'name': 'Дарницький'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/26k1i7fr8miu2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/kvsh-planuvalniy-IDSqUda.html;2025-12-17T12:18:17.513423+00:00
905948263;Продам машину шикарну;3300;USD;139360;None;{'city': {'id': 356, 'name': 'Сарни', 'normalized_name': 'sarny'}, 'region': {'id': 14, 'name': 'Рівненська область', 'normalized_name': 'rov'}};"https://ireland.apollo.olxcdn.com:443/v1/files/jth8lzf0fcqu-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-mashinu-shikarnu-IDZjgvL.html;2025-12-17T12:18:17.506879+00:00
893699431;Скутер Yamaha Jog SA36J Артмото Кременчук;780;USD;32939;None;{'city': {'id': 221, 'name': 'Кременчук', 'normalized_name': 'kremenchug'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/zbc26axe40j9-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/skuter-yamaha-jog-sa36j-artmoto-kremenchuk-IDYtS2X.html;2025-12-17T12:18:17.499209+00:00
909205927;Volkswagen Passat СС r line;10300;USD;434973;None;{'city': {'id': 145, 'name': 'Черкаси', 'normalized_name': 'cherkassy'}, 'region': {'id': 12, 'name': 'Черкаська область', 'normalized_name': 'chk'}};"https://ireland.apollo.olxcdn.com:443/v1/files/byqapxnoow63-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/volkswagen-passat-ss-r-line-IDZvWZJ.html;2025-12-17T12:18:17.493248+00:00
909017382;Toyota Prius,Чудовий стан,авто у Львові;3350;EUR;165817;None;{'city': {'id': 176, 'name': 'Львів', 'normalized_name': 'lvov'}, 'district': {'id': 129, 'name': 'Залізничний'}, 'region': {'id': 5, 'name': 'Львівська область', 'normalized_name': 'lv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/3krus9mp1qmz2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/toyota-prius-chudoviy-stan-avto-u-lvov-IDZv8VG.html;2025-12-17T12:18:17.487889+00:00
907298582;Мотоцикл Kovi Lite 300 Безкоштовна доставка, Розстрочка, Гарантія;2749;USD;116091;None;{'city': {'id': 292, 'name': 'Бар', 'normalized_name': 'bar'}, 'region': {'id': 24, 'name': 'Вінницька область', 'normalized_name': 'vin'}};"https://ireland.apollo.olxcdn.com:443/v1/files/nu1f9xjk6zzh1-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/mototsikl-kovi-lite-300-bezkoshtovna-dostavka-rozstrochka-garantya-IDZoWO6.html;2025-12-17T12:18:17.482541+00:00
908878191;Новий мотоцикл Kovi JNR 250 2025р.|24.5к.с.|6-ти КПП||Nibbi PWK32|SZC;1970;USD;83193;None;{'city': {'id': 284, 'name': 'Полтава', 'normalized_name': 'poltava'}, 'region': {'id': 15, 'name': 'Полтавська область', 'normalized_name': 'pol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/c5mdc8hiv9ee2-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/noviy-mototsikl-kovi-jnr-250-2025r-24-5k-s-6-ti-kpp-nibbi-pwk32-szc-IDZwyJF.html;2025-12-17T12:18:17.477097+00:00
907504215;Ford Mondeo, 2011;6200;USD;261828;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 19, 'name': 'Шевченківський'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/4anuziy2r6iz-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/ford-mondeo-2011-IDZpNiL.html;2025-12-17T12:18:17.471776+00:00
909131132;Продам авто в хорошом состоянии;3350;USD;141471;None;{'city': {'id': 316, 'name': 'Самар', 'normalized_name': 'novomoskovsk'}, 'region': {'id': 21, 'name': 'Дніпропетровська область', 'normalized_name': 'dnp'}};"https://ireland.apollo.olxcdn.com:443/v1/files/t13j1a2svnof-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-avto-v-horoshom-sostoyanii-IDZvCxm.html;2025-12-17T12:18:17.466235+00:00
907882400;Продам Шкода Октавия  Тур 1,8  турбо  4 х 4 . Газ , бензин .;5350;USD;225932;None;{'city': {'id': 280, 'name': 'Харків', 'normalized_name': 'kharkov'}, 'district': {'id': 69, 'name': 'Київський'}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/k5akhnkhpf1l-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-shkoda-oktaviya-tur-1-8-turbo-4-h-4-gaz-benzin-IDZrnGv.html;2025-12-17T12:18:17.460291+00:00
909018463;Opel Vivaro Віваро 2.0tdi 2012 рік. нерозмитка;4900;USD;206928;None;{'city': {'id': 268, 'name': 'Київ', 'normalized_name': 'kiev'}, 'district': {'id': 3, 'name': 'Дарницький'}, 'region': {'id': 25, 'name': 'Київська область', 'normalized_name': 'ko'}};"https://ireland.apollo.olxcdn.com:443/v1/files/pu4bdubfh9mg3-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/opel-vivaro-vvaro-2-0tdi-2012-rk-nerozmitka-IDZv9e7.html;2025-12-17T12:18:17.454331+00:00
909281746;Додж рам ван 2.5 дизель 1999 року;2850;USD;120356;None;{'city': {'id': 280, 'name': 'Харків', 'normalized_name': 'kharkov'}, 'district': {'id': 81, 'name': 'Немишлянський'}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/jpofh5hlvf1h-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/dodzh-ram-van-2-5-dizel-1999-roku-IDZxfIC.html;2025-12-17T12:18:17.448424+00:00
909256362;Продам ваз 2107 инжектор;28000;UAH;28000;None;{'city': {'id': 280, 'name': 'Харків', 'normalized_name': 'kharkov'}, 'district': {'id': 79, 'name': 'Індустріальний'}, 'region': {'id': 8, 'name': 'Харківська область', 'normalized_name': 'kha'}};"https://ireland.apollo.olxcdn.com:443/v1/files/oowvg73zgbi6-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-vaz-2107-inzhektor-IDZx97c.html;2025-12-17T12:18:17.440170+00:00
773608290;Шнек, погрузчик для зерносушилки Ф159 2м и 4м б\дв, транспортер;15800;UAH;15800;None;{'city': {'id': 346, 'name': 'Стрий', 'normalized_name': 'stryy'}, 'region': {'id': 5, 'name': 'Львівська область', 'normalized_name': 'lv'}};"https://ireland.apollo.olxcdn.com:443/v1/files/dfgkdwkr3yg4-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/shnek-pogruzchik-dlya-zernosushilki-f159-2m-i-4m-b-dv-transporter-IDQlYR4.html;2025-12-17T12:18:17.433610+00:00
883647390;Продам ЄкскаваторEW140;31500;USD;1330257;None;{'city': {'id': 72, 'name': 'Луцьк', 'normalized_name': 'lutsk'}, 'region': {'id': 22, 'name': 'Волинська область', 'normalized_name': 'vol'}};"https://ireland.apollo.olxcdn.com:443/v1/files/5k908kxowzw91-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/prodam-kskavatorew140-IDXNH3g.html;2025-12-17T12:18:17.426088+00:00
902578251;Погрузчик Balkankar 2.5л Дизель;3500;USD;147806;None;{'city': {'id': 42857, 'name': 'Нова Іванівка', 'normalized_name': 'novaya-ivanovka'}, 'region': {'id': 9, 'name': 'Одеська область', 'normalized_name': 'od'}};"https://ireland.apollo.olxcdn.com:443/v1/files/jz7mrrs566a73-UA/image;s=640x480";https://www.olx.ua/d/uk/obyavlenie/pogruzchik-balkankar-2-5l-dizel-IDZ57PJ.html;2025-12-17T12:18:17.419890+00:00
